publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	package_id	status	last_changed
Zeitschrift für die neutestamentliche Wissenschaft 	0044-2615	1613-009X	1995-01-01	86	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-009X		1613-009X		fulltext		De Gruyter	serial								P	CJPHSS23	current	2022-12-23
Zeitschrift für Evangelische Ethik	0044-2674	2197-912X	1995-02-15	39	1				https://www.degruyter.com/openurl?genre=journal&issn=2197-912X		2197-912X		fulltext		Gütersloher Verlagshaus	serial								P	CJPHSS23	current	2022-12-23
Zeitschrift für germanistische Linguistik	0301-3294	1613-0626	1995-01-01	23	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-0626		1613-0626		fulltext		De Gruyter	serial								P	CJPHSS23	current	2022-12-23
Zeitschrift für Konfliktmanagement	1439-2127	2194-4210	2005-02-15	8	1				https://www.degruyter.com/openurl?genre=journal&issn=2194-4210		2194-4210		fulltext		Verlag Dr. Otto Schmidt	serial								P	CJPHSS23	current	2022-12-23
Zeitschrift für Kultur- und Kollektivwissenschaft	2363-6300	2363-6319	2015-02-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2363-6319		2363-6319		fulltext		transcript Verlag	serial								P	CJPHSS23	current	2022-12-23
Zeitschrift für Kulturwissenschaften	2197-9103	2197-9111	2007-09-30	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2197-9111		2197-9111		fulltext		transcript Verlag	serial								P	CJPHSS23	current	2022-12-23
Zeitschrift für Kunstgeschichte	0044-2992	2569-1619	2016-12-20	79	1				https://www.degruyter.com/openurl?genre=journal&issn=2569-1619		2569-1619		fulltext		Deutscher Kunstverlag (DKV)	serial								P	CJPHSS23	current	2022-12-23
Zeitschrift für Pädagogik und Theologie	1437-7160	2366-7796	1995-01-01	47	1				https://www.degruyter.com/openurl?genre=journal&issn=2366-7796		2366-7796		fulltext		De Gruyter	serial								P	CJPHSS23	current	2022-12-23
Zeitschrift für Rechtssoziologie	0174-0202	2366-0392	1995-05-20	16	1				https://www.degruyter.com/openurl?genre=journal&issn=2366-0392		2366-0392		fulltext		De Gruyter Oldenbourg	serial								P	CJPHSS23	current	2022-12-23
Zeitschrift für Religionswissenschaft	0943-8610	2194-508X	1995-06-20	3	1				https://www.degruyter.com/openurl?genre=journal&issn=2194-508X		2194-508X		fulltext		De Gruyter	serial								P	CJPHSS23	current	2022-12-23
Zeitschrift für romanische Philologie	0049-8661	1865-9063	1995-01-01	111	1				https://www.degruyter.com/openurl?genre=journal&issn=1865-9063		1865-9063		fulltext		De Gruyter	serial								P	CJPHSS23	current	2022-12-23
Zeitschrift für Slawistik	0044-3506	2196-7016	1995-04-20	40	1				https://www.degruyter.com/openurl?genre=journal&issn=2196-7016		2196-7016		fulltext		De Gruyter (A)	serial								P	CJPHSS23	current	2022-12-23
Zeitschrift für Sozialreform	0514-2776	2366-0295	2006-03-20	52	1				https://www.degruyter.com/openurl?genre=journal&issn=2366-0295		2366-0295		fulltext		De Gruyter Oldenbourg	serial								P	CJPHSS23	current	2022-12-23
Zeitschrift für Soziologie	0340-1804	2366-0325	1995-02-20	24	1				https://www.degruyter.com/openurl?genre=journal&issn=2366-0325		2366-0325		fulltext		De Gruyter Oldenbourg	serial								F	CJPHSS23	current	2023-01-05
Zeitschrift für Tourismuswissenschaft	1867-9501	2366-0406	2009-05-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2366-0406		2366-0406		fulltext		De Gruyter Oldenbourg	serial								P	CJPHSS23	current	2022-12-23
Zeitschrift für Unternehmens- und Gesellschaftsrecht	0340-2479	1612-7048	1995-01-01	24	1				https://www.degruyter.com/openurl?genre=journal&issn=1612-7048		1612-7048		fulltext		De Gruyter	serial								P	CJPHSS23	current	2022-12-23
Zeitschrift für Unternehmensgeschichte	0342-2852	2367-2293	2017-04-20	62	1				https://www.degruyter.com/openurl?genre=journal&issn=2367-2293		2367-2293		fulltext		De Gruyter Oldenbourg	serial								P	CJPHSS23	current	2022-12-23
Zeitschrift für Wettbewerbsrecht	1611-1982	2199-1723	2003-03-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2199-1723		2199-1723		fulltext		RWS-Verlag	serial								P	CJPHSS23	current	2022-12-23
Zeitschrift für Wirtschaftspolitik	0721-3808	2366-0317	1995-09-01	44	1-3				https://www.degruyter.com/openurl?genre=journal&issn=2366-0317		2366-0317		fulltext		De Gruyter Oldenbourg	serial								P	CJPHSS23	current	2022-12-23
ZFW – Advances in Economic Geography	2748-1956	2748-1964	1995-10-20	39	1				https://www.degruyter.com/openurl?genre=journal&issn=2748-1964		2748-1964		fulltext		De Gruyter	serial								F	CJPHSS23	current	2022-12-23
